File,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclInstanceVariablePrivate,CountDeclMethod,CountInput,CountLine,CountOutput,Cyclomatic,MaxInheritanceTree,MaxNesting,Churn,ChurnTotal,Unique,Crashes,Security
dom/media/DecoderDoctorDiagnostics.cpp,41,2,2536,0,128,9,21,228,208,17,3,7,57,3,549,0
layout/tables/nsTableColFrame.cpp,9,0,369,0,25,0,0,46,27,0,0,4,11,3,549,0
netwerk/streamconv/converters/nsUnknownDecoder.cpp,49,0,1756,0,141,0,0,195,119,0,0,6,285,5,549,0
xpcom/ds/nsArray.cpp,19,0,440,0,61,0,0,75,63,0,0,0,0,0,549,0
dom/base/Location.cpp,53,0,1919,0,177,0,0,352,101,0,0,7,114,4,547,1
mfbt/AlreadyAddRefed.h,0,0,286,0,10,1,2,16,24,11,0,1,5,1,547,0
layout/ipc/VsyncParent.cpp,5,0,212,0,13,0,0,45,8,0,0,5,15,2,546,0
gfx/angle/src/libANGLE/renderer/d3d/TextureD3D.cpp,178,0,5932,0,758,0,0,1316,940,0,0,0,0,0,545,0
js/src/jit/Linker.h,1,0,119,0,2,2,5,5,82,3,0,0,0,0,544,0
xpcom/threads/nsProxyRelease.cpp,0,0,31,0,1,0,0,2,5,0,0,1,5,1,543,0
dom/bindings/DOMJSProxyHandler.cpp,12,0,597,0,45,0,1,95,43,1,0,1,4,1,541,0
toolkit/xre/nsEmbeddingModule.cpp,0,0,120,0,0,0,0,0,0,0,0,0,0,0,540,0
netwerk/sctp/src/netinet/sctp_auth.c,97,0,4148,0,296,0,0,323,461,0,0,0,0,0,539,0
dom/media/webspeech/synth/SpeechSynthesis.cpp,27,0,637,0,73,0,0,128,49,0,0,4,29,4,538,0
image/decoders/nsPNGDecoder.cpp,36,0,2148,0,132,0,0,275,168,0,0,8,65,5,538,0
dom/console/Console.cpp,113,5,5316,2,391,4,51,656,322,36,4,21,158,11,532,0
gfx/skia/skia/src/core/SkEdgeBuilder.cpp,45,0,853,0,134,0,0,98,95,0,0,0,0,0,530,0
extensions/spellcheck/src/mozSpellCheckerFactory.cpp,0,0,73,0,0,0,0,0,0,0,0,0,0,0,529,0
xpcom/string/nsString.h,0,4,301,2,12,0,6,28,902,65,4,8,261,4,528,0
xpcom/typelib/xpt/xpt_struct.cpp,16,0,803,0,77,0,0,71,94,0,0,1,6,1,527,0
dom/fetch/Fetch.cpp,58,11,2801,2,159,17,40,351,175,39,11,35,2353,5,524,1
gfx/angle/src/libANGLE/renderer/d3d/SurfaceD3D.cpp,16,0,754,0,63,0,0,106,110,0,0,0,0,0,524,0
modules/libpref/nsPrefsFactory.cpp,0,0,59,0,1,0,0,1,0,0,0,1,2,1,521,0
security/sandbox/linux/Sandbox.cpp,28,0,1231,0,86,0,0,101,56,0,0,5,104,2,521,0
dom/base/Element.h,26,12,5841,0,130,24,126,196,113,260,21,35,301,19,520,0
gfx/harfbuzz/src/hb-ot-shape.cc,63,0,1770,0,151,0,5,183,267,0,0,1,49,1,519,0
security/nss/lib/pk11wrap/pk11pars.c,64,0,3123,0,241,0,0,217,227,0,0,0,0,0,518,0
xpcom/ds/nsBaseHashtable.h,13,4,856,6,44,2,6,88,291,27,6,6,248,1,516,0
accessible/base/EventTree.cpp,35,0,1130,0,81,0,0,109,48,0,0,0,0,0,515,1
js/src/vm/GlobalObject.h,33,1,1522,0,140,38,3,319,209,59,1,6,54,5,515,0
layout/style/nsDOMCSSAttrDeclaration.cpp,17,0,404,0,46,0,0,88,38,0,0,4,5,3,515,0
media/webrtc/trunk/webrtc/modules/utility/source/process_thread_impl.cc,12,0,432,0,41,0,0,96,105,0,0,2,23,1,515,0
dom/push/PushNotifier.cpp,51,0,1051,0,146,0,0,246,87,0,0,6,33,4,514,0
gfx/vr/gfxVROpenVR.cpp,45,0,2198,0,140,0,0,264,230,0,0,26,417,9,514,0
layout/generic/nsPluginFrame.cpp,77,4,3549,0,246,2,11,547,214,18,3,23,400,11,513,0
dom/base/nsNodeUtils.h,14,0,1264,0,6,3,46,11,20,37,0,3,95,3,512,0
dom/xbl/nsXBLDocumentInfo.cpp,29,0,590,0,90,0,0,123,43,0,0,2,11,2,511,0
security/nss/lib/pk11wrap/pk11load.c,24,0,1214,0,93,0,0,104,86,0,0,0,0,0,509,0
js/xpconnect/src/SandboxPrivate.h,2,5,177,0,13,1,16,26,19,20,5,1,3,1,508,0
widget/android/fennec/ThumbnailHelper.h,8,4,777,0,30,2,24,76,25,9,2,7,39,4,508,0
gfx/layers/ipc/APZCTreeManagerParent.cpp,7,0,694,0,29,0,0,92,66,0,0,10,329,4,505,0
media/libcubeb/src/cubeb_utils.h,9,1,747,1,47,4,3,80,188,38,1,1,13,1,505,0
dom/canvas/CanvasRenderingContext2D.h,18,10,2883,0,92,20,261,214,227,221,9,7,17,6,504,0
dom/storage/LocalStorage.cpp,16,0,500,0,46,0,0,89,55,0,0,3,43,2,504,0
dom/base/nsPropertyTable.cpp,32,1,677,0,54,0,5,69,101,6,1,3,16,3,503,0
hal/Hal.cpp,140,10,1597,7,223,3,3,308,254,26,7,5,154,2,502,0
media/libpng/pngrtran.c,53,0,7296,0,173,0,0,85,147,0,0,1,11,1,502,0
modules/freetype2/src/truetype/ttgload.c,43,0,5319,0,217,0,0,333,415,0,0,4,689,3,502,0
js/src/jit/x64/SharedICHelpers-x64.h,6,0,507,0,23,0,0,85,56,0,0,0,0,0,500,0
dom/indexedDB/IDBObjectStore.cpp,101,1,5852,0,347,5,34,725,355,39,3,7,354,7,498,1
ipc/chromium/src/base/logging.cc,2,0,171,0,14,0,0,22,20,0,0,1,1,1,498,0
layout/style/StyleSheetInlines.h,4,0,226,0,19,0,0,32,14,0,0,0,0,0,496,0
security/nss/lib/pk11wrap/pk11slot.c,119,0,4834,0,451,0,0,515,1405,0,0,4,21,1,496,0
dom/notification/Notification.cpp,163,36,6017,7,455,37,297,926,445,105,25,17,105,10,494,0
dom/payments/PaymentRequestUpdateEvent.cpp,3,0,258,0,15,0,0,35,16,0,0,7,188,3,492,0
dom/network/TCPSocket.cpp,80,1,2256,0,278,1,4,357,166,5,1,12,81,9,491,0
gfx/skia/skia/src/core/SkBlitter_Sprite.cpp,29,2,424,0,62,0,2,66,54,5,1,0,0,0,489,0
ipc/chromium/src/base/message_pump_glib.cc,18,1,576,0,46,0,1,90,63,0,2,0,0,0,489,0
security/certverifier/NSSCertDBTrustDomain.cpp,51,0,2568,0,192,0,0,193,291,0,0,6,235,2,489,0
editor/composer/nsEditingSession.cpp,97,0,2574,0,374,0,0,272,91,0,0,10,191,4,487,0
js/src/jit/shared/BaselineCompiler-shared.h,7,0,536,5,18,0,23,39,25,13,0,0,0,0,487,0
js/src/jsmath.cpp,53,0,2724,0,220,0,0,436,413,0,0,8,337,4,486,0
gfx/angle/src/compiler/translator/SymbolTable.h,8,8,1594,3,82,15,24,162,318,93,5,0,0,0,485,0
dom/workers/ServiceWorkerEvents.cpp,67,6,2704,0,209,27,43,493,306,28,3,12,231,6,484,0
gfx/layers/client/CompositableClient.cpp,10,0,432,0,33,0,0,52,24,0,0,5,20,2,484,0
dom/media/platforms/wmf/WMFAudioMFTManager.cpp,22,0,596,0,84,0,0,59,38,0,0,7,20,4,483,0
gfx/skia/skia/src/core/SkUtils.cpp,75,0,690,0,185,0,0,74,121,0,0,0,0,0,482,0
gfx/src/nsFontMetrics.h,3,0,526,0,16,9,17,21,17,42,0,6,26,4,482,0
dom/workers/WorkerScope.cpp,48,5,2151,0,162,7,19,440,246,6,3,12,102,8,481,0
media/webrtc/trunk/webrtc/call/call.cc,61,1,2976,0,259,42,66,512,354,36,5,2,911,1,481,0
editor/composer/nsEditorSpellCheck.cpp,99,5,2127,0,266,5,14,293,102,16,3,17,135,7,480,0
layout/xul/nsMenuFrame.cpp,99,4,2935,0,257,3,12,423,158,4,2,16,143,8,480,0
media/webrtc/trunk/webrtc/modules/rtp_rtcp/source/rtp_receiver_impl.cc,25,0,901,0,75,0,0,139,112,0,0,3,137,2,480,0
gfx/layers/apz/src/HitTestingTreeNode.cpp,20,0,680,0,67,0,0,111,137,0,0,1,6,1,479,0
gfx/skia/skia/src/core/SkAutoMalloc.h,21,2,379,0,31,5,2,40,92,11,2,0,0,0,477,0
media/webrtc/trunk/webrtc/video/vie_encoder.cc,34,2,1546,0,148,15,20,420,163,13,2,2,1138,1,476,0
docshell/base/SerializedLoadContext.cpp,6,0,135,0,9,0,0,26,13,0,0,0,0,0,472,0
gfx/layers/AnimationHelper.cpp,17,0,1226,0,61,0,1,178,110,0,0,3,82,2,472,0
gfx/skia/skia/src/gpu/GrDrawingManager.h,7,0,561,0,7,13,32,23,20,20,0,0,0,0,472,0
xpcom/base/nsISupportsImpl.cpp,4,0,74,0,3,0,0,4,1529,0,0,1,3,1,472,0
dom/plugins/ipc/PluginUtilsWin.cpp,14,3,579,0,32,4,5,63,39,17,2,1,2,1,471,0
dom/html/nsRadioVisitor.cpp,4,0,111,0,7,0,0,7,3,0,0,0,0,0,470,0
gfx/layers/wr/WebRenderPaintedLayer.cpp,9,0,358,0,24,0,0,76,35,0,0,27,136,11,470,0
layout/style/nsStyleSet.h,3,7,1411,0,20,25,45,31,29,108,6,15,178,8,470,0
security/nss/lib/certdb/stanpcertdb.c,46,0,2078,0,186,0,0,235,510,0,0,1,62,1,470,0
layout/generic/nsHTMLCanvasFrame.cpp,22,2,1137,0,60,0,24,200,113,9,1,31,194,11,469,0
security/nss/lib/pki/trustdomain.c,48,0,2362,0,156,0,0,254,179,0,0,0,0,0,468,0
dom/media/mediasource/MediaSourceDemuxer.cpp,18,0,968,0,64,0,0,150,71,0,0,8,264,5,467,0
gfx/layers/ipc/ISurfaceAllocator.cpp,16,0,442,0,35,0,0,59,29,0,0,1,6,1,465,0
js/src/jit/ScalarReplacement.cpp,70,4,3331,0,187,18,47,460,200,44,2,2,51,1,465,0
dom/media/mediasource/MediaSource.cpp,24,0,1124,0,86,0,0,216,136,0,0,5,24,4,464,0
dom/fetch/FetchDriver.cpp,42,2,1968,0,144,1,1,255,81,4,1,23,217,10,463,1
editor/libeditor/InsertNodeTransaction.cpp,12,0,169,0,26,0,0,39,12,0,0,0,0,0,462,0
intl/icu/source/i18n/smpdtfmt.cpp,111,1,7799,0,666,1,4,702,570,8,1,0,0,0,462,0
js/src/jit/x86-shared/AssemblerBuffer-x86-shared.h,5,0,419,1,25,0,1,47,101,24,0,4,47,3,462,0
security/nss/lib/base/list.c,34,0,763,0,91,0,7,96,221,0,0,0,0,0,462,0
js/src/ds/LifoAlloc.h,31,0,1711,0,100,22,13,196,262,82,0,0,0,0,460,0
dom/events/IMEContentObserver.cpp,80,3,4613,0,323,0,4,576,234,6,3,10,838,5,459,0
js/src/vm/SharedImmutableStringsCache-inl.h,6,0,132,0,10,0,0,34,10,0,0,0,0,0,459,0
dom/media/platforms/agnostic/eme/EMEDecoderModule.cpp,13,1,932,0,38,13,15,176,121,11,1,13,22,7,457,0
dom/security/nsCSPUtils.cpp,88,0,3109,0,306,0,0,474,423,1,0,6,39,3,457,1
security/nss/lib/pki/pki3hack.c,68,0,2766,0,205,0,0,350,369,0,0,3,12,1,457,0
extensions/pref/autoconfig/src/nsAutoConfig.cpp,28,0,1007,0,98,0,0,149,49,0,0,7,225,3,455,0
gfx/skia/skia/src/core/SkFindAndPlaceGlyph.h,69,18,2126,12,124,16,51,139,109,65,15,0,0,0,455,0
gfx/skia/skia/src/gpu/ops/GrMeshDrawOp.cpp,21,0,213,0,51,0,0,51,77,0,0,0,0,0,455,0
gfx/skia/skia/src/gpu/ops/GrOp.h,38,1,539,7,56,8,7,58,223,31,1,0,0,0,455,0
dom/media/MediaStreamGraph.h,25,7,2858,13,94,10,57,133,161,193,5,9,119,6,454,0
layout/style/ServoStyleContext.cpp,3,0,130,0,7,0,0,17,11,0,0,16,242,6,454,0
netwerk/sctp/src/user_mbuf.c,55,0,2569,0,186,0,0,261,295,0,0,0,0,0,454,0
dom/media/systemservices/CamerasParent.cpp,26,2,1733,0,83,7,3,241,150,4,1,9,246,5,453,0
gfx/skia/skia/src/gpu/GrContext.cpp,48,0,1522,0,119,0,0,205,175,0,0,0,0,0,450,0
dom/media/webrtc/MediaEngineWebRTCAudio.cpp,54,0,1958,0,175,0,0,300,152,0,0,21,350,11,447,0
gfx/layers/client/ContentClient.h,0,16,855,5,31,6,33,57,31,69,8,8,133,3,447,0
widget/TextEventDispatcher.cpp,38,0,1880,0,148,0,0,207,110,0,0,1,80,1,447,0
ipc/chromium/src/chrome/common/file_descriptor_set_posix.cc,11,0,226,0,24,0,0,38,22,0,0,0,0,0,446,0
toolkit/components/protobuf/src/google/protobuf/descriptor.cc,229,2,14108,0,813,32,133,1788,1130,131,2,0,0,0,446,0
netwerk/protocol/http/nsHttpHeaderArray.cpp,33,0,953,0,82,0,0,109,143,0,0,1,2,1,445,0
gfx/layers/composite/ContentHost.cpp,23,0,937,0,65,0,0,90,41,0,0,2,42,2,444,0
uriloader/prefetch/nsPrefetchService.cpp,64,0,2079,0,195,0,0,266,134,0,0,3,2,2,443,0
js/src/jit/x86-shared/Assembler-x86-shared.cpp,16,0,706,0,75,0,0,40,35,0,0,1,2,1,442,0
dom/cache/CacheStorage.cpp,23,0,1163,0,81,0,0,203,65,0,0,7,36,3,440,1
editor/libeditor/EditorCommands.cpp,58,0,2389,0,191,0,0,362,215,0,0,1,616,1,440,0
media/libjpeg/jdmaster.c,11,0,1312,0,56,0,0,52,83,0,0,0,0,0,439,0
extensions/spellcheck/src/mozInlineSpellWordUtil.cpp,68,0,2196,0,179,1,4,200,193,9,0,6,592,4,438,0
gfx/skia/skia/include/core/SkCanvas.h,18,3,4894,5,54,7,76,90,195,298,3,0,0,0,437,0
js/src/vm/PIC.cpp,15,0,556,0,43,0,0,85,61,0,0,4,67,2,437,0
hal/HalWakeLock.cpp,21,2,516,0,51,0,5,101,62,9,2,0,0,0,436,0
media/webrtc/trunk/webrtc/modules/audio_coding/acm2/acm_receiver.cc,15,0,739,0,71,0,0,190,114,0,0,1,383,1,436,0
gfx/skia/skia/src/core/SkDevice.h,15,4,1327,3,46,6,43,61,187,90,2,0,0,0,435,0
gfx/skia/skia/src/core/SkRasterClipStack.h,54,1,446,0,82,6,11,102,106,23,1,0,0,0,435,0
netwerk/cache2/CacheStorage.cpp,32,0,507,0,113,0,0,94,44,0,0,0,0,0,435,0
security/nss/lib/ssl/ssldef.c,12,0,414,0,24,0,0,35,72,0,0,0,0,0,435,0
docshell/shistory/nsSHEntryShared.cpp,14,0,595,0,42,0,0,69,24,0,0,13,505,7,432,0
gfx/src/nsFont.cpp,8,0,483,0,29,0,0,27,73,0,0,1,6,1,432,0
security/nss/lib/pki/pkibase.c,80,0,2327,0,192,0,6,245,360,0,0,0,0,0,432,0
tools/profiler/gecko/ProfilerParent.cpp,17,0,450,0,30,1,4,66,13,5,0,2,50,1,432,0
dom/base/nsPlainTextSerializer.cpp,70,0,3936,0,335,0,1,258,261,2,0,2,120,2,431,1
js/src/vm/TaggedProto.cpp,0,0,57,0,5,0,0,7,5,0,0,2,39,1,431,0
netwerk/cache2/CacheFileInputStream.cpp,33,0,1415,0,107,0,0,194,191,0,0,8,29,4,430,0
media/mtransport/third_party/nICEr/src/stun/addrs.c,17,0,616,0,35,0,0,28,31,0,0,0,0,0,429,0
xpcom/string/nsUTF8Utils.h,41,0,1823,0,87,8,9,69,100,26,0,0,0,0,428,0
dom/media/platforms/android/JavaCallbacksSupport.h,6,3,171,3,13,1,5,11,12,14,1,1,1,1,426,0
intl/icu/source/common/ucnv_io.cpp,78,0,2339,0,168,0,1,159,245,0,0,0,0,0,426,0
netwerk/protocol/http/nsHttpConnectionMgr.h,5,4,1776,0,19,60,41,35,21,166,10,20,233,7,425,0
widget/nsBaseClipboard.cpp,7,0,224,0,25,0,0,45,21,0,0,0,0,0,425,0
gfx/skia/skia/src/gpu/GrDrawingManager.cpp,37,0,663,0,87,0,0,129,54,0,0,0,0,0,422,0
dom/base/nsMappedAttributes.cpp,32,0,669,0,68,0,0,83,49,0,0,1,4,1,421,0
layout/generic/nsSplittableFrame.cpp,21,0,551,0,55,0,0,63,182,0,0,1,2,1,421,0
security/pkix/lib/pkixbuild.cpp,15,1,722,0,45,13,6,45,59,6,1,0,0,0,421,0
media/libjpeg/jdapistd.c,14,0,1054,0,49,0,0,61,94,0,0,0,0,0,420,0
widget/nsIdleService.cpp,36,0,1648,0,94,0,1,196,137,1,0,5,190,2,420,0
js/src/jit/arm/Assembler-arm.cpp,112,1,6443,0,513,8,14,1049,873,20,1,6,177,4,419,0
dom/encoding/TextEncoder.cpp,2,0,87,0,5,0,0,8,5,0,0,0,0,0,418,0
dom/events/DataTransfer.cpp,87,0,3167,0,260,0,0,373,173,0,0,6,137,4,418,1
xpcom/reflect/xptcall/md/unix/xptcinvoke_x86_64_unix.cpp,6,0,133,0,21,0,0,4,21,0,0,0,0,0,415,0
layout/style/ImageLoader.cpp,41,0,1024,0,98,0,0,151,65,0,0,13,200,7,414,0
js/src/jsatominlines.h,14,0,418,0,35,0,0,87,130,0,0,3,49,2,413,0
caps/ExpandedPrincipal.cpp,19,0,420,0,41,0,2,91,29,2,0,3,8,2,412,0
gfx/2d/DrawEventRecorder.cpp,0,0,191,0,14,0,0,28,23,0,0,2,70,1,412,0
dom/script/ModuleLoadRequest.cpp,7,0,271,0,22,0,0,51,27,0,0,3,52,2,409,0
dom/base/ChildIterator.cpp,23,0,851,0,78,0,3,105,104,6,0,8,188,4,408,0
dom/gamepad/windows/WindowsGamepad.cpp,55,4,2736,0,146,8,18,227,215,49,2,8,79,3,406,0
js/src/jsgc.h,33,1,2933,3,129,64,33,217,310,153,1,6,13,4,405,0
layout/svg/nsSVGContainerFrame.cpp,36,0,847,0,68,0,0,121,103,0,0,12,61,6,405,0
security/sandbox/chromium/sandbox/win/src/sharedmem_ipc_server.cc,20,0,814,0,72,0,0,92,66,0,0,0,0,0,404,0
ipc/chromium/src/third_party/libevent/evutil_time.c,11,0,728,0,20,0,0,36,54,0,0,0,0,0,402,0
js/src/jit/Recover.cpp,61,0,3389,0,320,0,0,639,170,0,0,6,58,6,402,0
netwerk/protocol/res/ExtensionProtocolHandler.cpp,31,2,1939,0,89,3,24,265,114,15,2,28,2640,10,402,0
security/sandbox/chromium/sandbox/win/src/sandbox_policy_base.cc,39,0,1425,0,176,0,0,186,92,0,0,2,122,2,402,0
gfx/cairo/cairo/src/cairo-spline.c,14,0,692,0,48,0,0,41,69,0,0,0,0,0,400,0
netwerk/protocol/websocket/WebSocketChannelParent.cpp,33,0,581,0,64,0,0,124,94,0,0,0,0,0,400,0
dom/xslt/xpath/txExprParser.cpp,62,0,1766,0,230,0,0,187,90,0,0,4,30,2,398,0
gfx/layers/FrameMetrics.h,10,0,2829,0,139,38,9,251,755,131,0,6,76,5,397,0
js/src/vm/SavedStacks-inl.h,2,0,35,0,2,0,0,2,5,0,0,0,0,0,397,0
security/manager/ssl/ContentSignatureVerifier.cpp,31,0,1075,0,87,0,0,170,78,0,0,0,0,0,396,0
media/webrtc/trunk/webrtc/modules/video_coding/video_sender.cc,18,0,767,0,62,0,0,158,130,0,0,3,366,2,395,0
accessible/windows/msaa/HTMLWin32ObjectAccessible.cpp,4,0,189,0,9,0,0,15,12,0,0,1,2,1,394,0
mfbt/Variant.h,6,1,1370,2,43,1,10,124,69,45,2,1,6,1,394,0
layout/generic/nsContainerFrame.h,22,5,3892,36,31,8,80,50,109,177,1,17,132,8,393,0
widget/windows/nsNativeThemeWin.cpp,88,0,7836,0,982,0,0,533,973,0,0,16,383,10,393,0
js/src/jit/BaselineInspector.cpp,70,0,2559,0,241,0,0,449,177,0,0,7,42,4,392,0
parser/html/jArray.h,0,0,274,0,18,1,3,29,150,23,0,0,0,0,392,0
layout/style/nsStyleStructInlines.h,23,0,499,0,55,0,0,84,86,0,0,0,0,0,391,0
security/nss/lib/pk11wrap/pk11util.c,77,0,3093,0,229,0,0,313,391,0,0,0,0,0,391,0
gfx/skia/skia/src/gpu/GrBufferAllocPool.cpp,56,0,679,0,189,0,0,162,98,0,0,0,0,0,390,0
js/src/vm/String-inl.h,23,0,759,0,62,0,0,193,141,0,0,3,10,2,390,0
memory/volatile/VolatileBufferWindows.cpp,7,0,289,0,17,0,0,37,16,0,0,1,11,1,390,0
js/src/jit/JitFrames.h,6,12,2423,9,141,25,63,235,529,154,10,4,69,3,388,0
media/webrtc/signaling/src/media-conduit/AudioConduit.cpp,52,0,2160,0,152,0,0,246,270,0,0,3,91,2,388,0
media/webrtc/trunk/webrtc/video/transport_adapter.cc,3,0,72,0,8,0,0,16,16,0,0,1,48,1,388,0
js/src/vm/Runtime.h,15,2,3736,0,121,36,62,180,497,160,2,20,332,9,386,0
media/webrtc/signaling/src/media-conduit/MediaConduitInterface.h,11,5,1060,10,29,0,18,59,33,77,5,6,86,4,386,0
docshell/base/LoadContext.cpp,32,0,423,0,55,0,0,76,36,0,0,0,0,0,384,0
gfx/layers/ImageContainer.h,0,0,970,0,0,0,0,0,0,0,0,18,194,7,384,0
js/src/jit/Snapshots.cpp,18,0,1217,0,74,0,0,151,149,0,0,1,37,1,384,0
dom/media/platforms/apple/AppleVTDecoder.cpp,21,0,1265,0,60,0,0,161,63,0,0,3,21,3,383,0
js/src/jit/CompileInfo-inl.h,5,0,153,0,14,0,0,22,21,0,0,0,0,0,383,0
js/src/vm/Symbol.cpp,8,0,263,0,18,0,0,33,14,0,0,3,42,3,383,0
nsprpub/pr/src/md/windows/w95sock.c,46,0,1442,0,95,0,0,103,146,0,0,3,36,1,383,0
parser/html/nsHtml5TreeOpStage.cpp,0,0,89,0,6,0,0,18,19,0,0,0,0,0,383,0
widget/windows/InkCollector.cpp,21,0,476,0,41,0,0,66,49,0,0,0,0,0,383,0
gfx/skia/skia/src/gpu/ops/GrSmallPathRenderer.cpp,51,5,2220,0,136,8,45,325,183,21,1,0,0,0,382,0
nsprpub/pr/src/io/pripv6.c,12,0,648,0,36,0,0,67,95,0,0,0,0,0,382,0
dom/events/ContentEventHandler.cpp,125,0,6303,0,573,0,0,872,442,0,0,16,937,7,381,0
js/src/jit/JitCompartment.h,27,4,9796,1,86,65,144,181,242,176,6,6,43,3,381,0
js/src/gc/FindSCCs.h,13,0,496,6,24,6,0,45,60,12,0,0,0,0,380,0
js/src/irregexp/RegExpAST.cpp,16,0,479,0,93,0,0,160,43,0,0,0,0,0,380,0
media/webrtc/trunk/webrtc/modules/video_coding/codecs/vp8/vp8_impl.cc,53,0,2483,0,217,0,0,356,313,0,0,2,545,1,380,0
mfbt/HashFunctions.h,5,0,682,0,24,2,0,55,58,5,0,2,31,1,380,0
netwerk/base/nsSimpleURI.cpp,69,0,1646,0,186,0,0,254,198,0,0,13,164,4,380,1
editor/libeditor/HTMLAnonymousNodeEditor.cpp,28,3,1058,0,115,0,6,125,51,7,1,9,159,5,379,0
gfx/cairo/cairo/src/cairo-xlib-surface.c,175,0,9137,0,668,0,6,690,995,0,0,0,0,0,379,0
gfx/skia/skia/src/core/SkScan_AntiPath.cpp,75,5,1772,2,217,8,10,182,141,14,3,0,0,0,379,0
gfx/src/nsRegion.h,8,1,2300,2,154,11,16,421,786,175,6,2,52,2,379,0
layout/base/PositionedEventTargeting.cpp,29,0,1187,0,84,0,0,158,128,0,0,0,0,0,379,0
media/mtransport/third_party/nICEr/src/ice/ice_component.c,131,0,3309,0,451,0,0,328,557,0,0,0,0,0,379,0
toolkit/profile/ProfileUnlockerWin.cpp,12,0,552,0,47,3,0,54,24,4,0,0,0,0,379,0
xpcom/base/nsInterfaceRequestorAgg.cpp,9,1,173,0,17,3,5,26,22,5,1,2,8,2,379,0
js/xpconnect/loader/mozJSLoaderUtils.cpp,5,0,116,0,8,0,0,22,13,0,0,2,6,1,377,0
media/webrtc/signaling/src/jsep/JsepSessionImpl.cpp,189,0,5142,0,550,0,0,790,468,0,0,13,105,7,376,0
media/webrtc/trunk/webrtc/modules/rtp_rtcp/source/rtcp_packet.cc,6,0,137,0,14,0,0,34,135,0,0,1,597,1,376,0
browser/components/shell/nsWindowsShellService.cpp,49,0,1710,0,196,0,0,257,77,0,0,5,103,4,374,0
modules/zlib/src/inffast.c,16,0,581,0,35,0,0,8,23,0,0,0,0,0,374,0
gfx/layers/AsyncCanvasRenderer.cpp,16,4,588,0,39,2,6,73,31,4,2,7,54,3,373,0
media/webrtc/signaling/src/peerconnection/MediaPipelineFactory.cpp,29,0,1787,0,119,0,0,240,123,0,0,2,16,2,373,0
storage/mozStoragePrivateHelpers.cpp,13,2,526,0,90,1,2,43,48,2,1,5,25,2,372,0
xpcom/base/AvailableMemoryTracker.cpp,9,2,577,0,23,0,4,38,23,9,2,1,4,1,372,0
dom/xul/nsXULPrototypeDocument.cpp,34,0,1002,0,107,0,0,117,35,0,0,2,10,2,371,0
gfx/skia/skia/src/core/SkScan.cpp,13,0,206,0,21,0,0,40,27,0,0,0,0,0,371,0
ipc/glue/BackgroundUtils.cpp,23,0,970,0,102,0,0,161,41,0,0,7,122,4,371,0
nsprpub/pr/src/misc/prenv.c,4,0,225,0,15,0,0,18,189,0,0,0,0,0,371,0
toolkit/xre/ProfileReset.cpp,5,0,323,0,25,0,0,45,12,0,0,3,8,2,371,0
gfx/thebes/gfxFontSrcPrincipal.cpp,0,0,56,0,3,0,0,14,8,0,0,3,71,2,370,0
security/nss/lib/freebl/rijndael.c,28,0,2109,0,99,0,0,47,124,0,0,7,575,1,369,0
ipc/chromium/src/base/command_line.cc,16,0,624,0,42,0,0,75,79,0,0,0,0,0,368,0
xpcom/string/nsTDependentString.h,1,3,313,0,5,0,3,13,10,11,1,4,160,4,368,0
docshell/base/nsDocShellTreeOwner.cpp,137,0,3147,0,384,0,0,412,140,0,0,13,104,5,367,0
ipc/chromium/src/third_party/libevent/evdns.c,324,0,8952,0,1220,0,40,1197,1279,0,0,0,0,0,366,0
js/src/vm/EnvironmentObject-inl.h,7,0,144,0,13,0,0,32,45,0,0,0,0,0,366,0
nsprpub/pr/src/pthreads/ptio.c,0,0,5130,0,0,0,0,0,0,0,0,3,73,2,366,0
media/webrtc/signaling/src/media-conduit/WebrtcGmpVideoCodec.cpp,39,0,1925,0,115,0,0,334,195,0,0,4,162,2,365,0
security/manager/ssl/nsSSLSocketProvider.cpp,4,0,128,0,13,0,0,25,28,0,0,2,10,2,365,0
xpcom/reflect/xptcall/md/win32/xptcinvoke.cpp,4,0,77,0,16,0,0,1,19,0,0,0,0,0,365,0
xpcom/string/nsCharTraits.h,29,0,1361,0,83,0,6,72,169,41,0,0,0,0,365,0
media/webrtc/trunk/webrtc/modules/video_coding/generic_encoder.cc,9,0,315,0,44,0,0,127,74,0,0,2,298,1,362,0
dom/plugins/ipc/BrowserStreamChild.cpp,13,0,473,0,35,0,0,69,25,0,0,3,82,2,361,0
dom/base/nsTextFragment.h,14,0,634,0,26,0,6,45,46,24,0,7,67,5,360,0
gfx/layers/client/ClientImageLayer.cpp,12,2,440,0,31,0,11,46,30,16,2,1,8,1,360,0
gfx/skia/skia/src/core/SkBlitter_ARGB32.cpp,60,0,1288,0,165,0,0,140,159,0,0,0,0,0,358,0
ipc/chromium/src/base/lock.h,2,0,343,0,12,3,10,25,63,29,0,0,0,0,358,0
dom/base/nsIContent.h,7,1,2309,1,49,0,18,88,233,166,1,10,89,8,357,0
js/src/jsweakmap.cpp,19,0,387,0,38,0,0,80,39,0,0,3,7,1,357,0
security/nss/lib/ssl/ssl3ecc.c,27,0,1848,0,124,0,0,149,193,0,0,1,6,1,357,0
editor/libeditor/CSSEditUtils.cpp,77,0,2714,0,256,0,0,240,309,0,0,4,28,2,356,0
